year,level,name,race,group,estimate,moe,share,sharemoe
2021,4_town,Oxford,black,high_school,0,21,0,0.175
2021,4_town,Oxford,black,some_college_aa,82,124,0.68,0.697
2021,4_town,Oxford,black,bachelors_plus,34,40,0.28,0.105
2021,4_town,Oxford,latino,ages25plus,568,213,NA,NA
2021,4_town,Oxford,latino,less_than_hs,26,33,0.05,0.056
2021,4_town,Oxford,latino,high_school,103,101,0.18,0.164
2021,4_town,Oxford,latino,some_college_aa,121,103,0.21,0.163
2021,4_town,Oxford,latino,bachelors_plus,318,153,0.56,0.169
2021,4_town,Oxford,asian,ages25plus,292,180,NA,NA
2021,4_town,Oxford,asian,less_than_hs,16,33,0.05,0.108
2021,4_town,Oxford,asian,high_school,142,140,0.49,0.374
2021,4_town,Oxford,asian,some_college_aa,17,33,0.06,0.107
2021,4_town,Oxford,asian,bachelors_plus,117,103,0.4,0.252
2021,4_town,Oxford,aian,ages25plus,0,21,NA,NA
2021,4_town,Oxford,aian,less_than_hs,0,21,NA,NA
2021,4_town,Oxford,aian,high_school,0,21,NA,NA
2021,4_town,Oxford,aian,some_college_aa,0,21,NA,NA
2021,4_town,Oxford,aian,bachelors_plus,0,21,NA,NA
2021,4_town,Oxford,other_race,ages25plus,289,171,NA,NA
2021,4_town,Oxford,other_race,less_than_hs,0,21,0,0.073
2021,4_town,Oxford,other_race,high_school,10,49,0.03,0.168
2021,4_town,Oxford,other_race,some_college_aa,96,94,0.33,0.259
2021,4_town,Oxford,other_race,bachelors_plus,183,132,0.63,0.261
2021,4_town,Plainfield,total,ages25plus,11363,807,NA,NA
2021,4_town,Plainfield,total,less_than_hs,1137,271,0.1,0.023
2021,4_town,Plainfield,total,high_school,4656,466,0.41,0.029
2021,4_town,Plainfield,total,some_college_aa,3920,508,0.34,0.037
2021,4_town,Plainfield,total,bachelors_plus,1650,322,0.15,0.026
2021,4_town,Plainfield,white,ages25plus,10301,757,NA,NA
2021,4_town,Plainfield,white,less_than_hs,946,223,0.09,0.021
2021,4_town,Plainfield,white,high_school,4407,467,0.43,0.033
2021,4_town,Plainfield,white,some_college_aa,3594,446,0.35,0.035
2021,4_town,Plainfield,white,bachelors_plus,1354,327,0.13,0.03
2021,4_town,Plainfield,black,ages25plus,492,210,NA,NA
2021,4_town,Plainfield,black,less_than_hs,82,80,0.17,0.146
2021,4_town,Plainfield,black,high_school,134,111,0.27,0.193
2021,4_town,Plainfield,black,some_college_aa,173,133,0.35,0.225
2021,4_town,Plainfield,black,bachelors_plus,103,88,0.21,0.155
2021,4_town,Plainfield,latino,ages25plus,194,118,NA,NA
2021,4_town,Plainfield,latino,less_than_hs,101,95,0.52,0.374
2021,4_town,Plainfield,latino,high_school,0,21,0,0.108
2021,4_town,Plainfield,latino,some_college_aa,34,46,0.18,0.212
2021,4_town,Plainfield,latino,bachelors_plus,59,49,0.3,0.172
2021,4_town,Plainfield,asian,ages25plus,218,117,NA,NA
2021,4_town,Plainfield,asian,less_than_hs,0,21,0,0.096
2021,4_town,Plainfield,asian,high_school,48,49,0.22,0.191
2021,4_town,Plainfield,asian,some_college_aa,73,70,0.33,0.266
2021,4_town,Plainfield,asian,bachelors_plus,97,77,0.44,0.26
2021,4_town,Plainfield,aian,ages25plus,43,61,NA,NA
2021,4_town,Plainfield,aian,less_than_hs,0,21,0,0.488
2021,4_town,Plainfield,aian,high_school,0,21,0,0.488
2021,4_town,Plainfield,aian,some_college_aa,17,32,0.4,0.489
2021,4_town,Plainfield,aian,bachelors_plus,26,43,0.6,0.514
2021,4_town,Plainfield,other_race,ages25plus,249,146,NA,NA
2021,4_town,Plainfield,other_race,less_than_hs,102,106,0.41,0.351
2021,4_town,Plainfield,other_race,high_school,67,61,0.27,0.187
2021,4_town,Plainfield,other_race,some_college_aa,29,51,0.12,0.193
2021,4_town,Plainfield,other_race,bachelors_plus,51,62,0.2,0.218
2021,4_town,Plainville,total,ages25plus,13109,918,NA,NA
2021,4_town,Plainville,total,less_than_hs,1230,248,0.09,0.018
2021,4_town,Plainville,total,high_school,4081,515,0.31,0.033
2021,4_town,Plainville,total,some_college_aa,4387,531,0.33,0.033
2021,4_town,Plainville,total,bachelors_plus,3411,485,0.26,0.032
2021,4_town,Plainville,white,ages25plus,10867,834,NA,NA
2021,4_town,Plainville,white,less_than_hs,953,240,0.09,0.021
2021,4_town,Plainville,white,high_school,3314,455,0.3,0.035
2021,4_town,Plainville,white,some_college_aa,3685,465,0.34,0.034
2021,4_town,Plainville,white,bachelors_plus,2915,463,0.27,0.037
2021,4_town,Plainville,black,ages25plus,353,157,NA,NA
2021,4_town,Plainville,black,less_than_hs,1,21,0,0.059
2021,4_town,Plainville,black,high_school,121,67,0.34,0.113
2021,4_town,Plainville,black,some_college_aa,158,127,0.45,0.3
2021,4_town,Plainville,black,bachelors_plus,73,60,0.21,0.143
2021,4_town,Plainville,latino,ages25plus,1253,279,NA,NA
2021,4_town,Plainville,latino,less_than_hs,208,92,0.17,0.063
2021,4_town,Plainville,latino,high_school,441,170,0.35,0.111
2021,4_town,Plainville,latino,some_college_aa,406,168,0.32,0.113
2021,4_town,Plainville,latino,bachelors_plus,198,110,0.16,0.08
2021,4_town,Plainville,asian,ages25plus,525,188,NA,NA
2021,4_town,Plainville,asian,less_than_hs,68,76,0.13,0.137
2021,4_town,Plainville,asian,high_school,153,104,0.29,0.168
2021,4_town,Plainville,asian,some_college_aa,79,62,0.15,0.105
2021,4_town,Plainville,asian,bachelors_plus,225,122,0.43,0.174
2021,4_town,Plainville,aian,ages25plus,75,87,NA,NA
2021,4_town,Plainville,aian,less_than_hs,0,21,0,0.28
2021,4_town,Plainville,aian,high_school,0,21,0,0.28
2021,4_town,Plainville,aian,some_college_aa,75,79,1,1.567
2021,4_town,Plainville,aian,bachelors_plus,0,21,0,0.28
2021,4_town,Plainville,other_race,ages25plus,933,242,NA,NA
2021,4_town,Plainville,other_race,less_than_hs,191,87,0.2,0.077
2021,4_town,Plainville,other_race,high_school,402,167,0.43,0.14
2021,4_town,Plainville,other_race,some_college_aa,290,138,0.31,0.124
2021,4_town,Plainville,other_race,bachelors_plus,50,63,0.05,0.066
2021,4_town,Plymouth,total,ages25plus,8539,627,NA,NA
2021,4_town,Plymouth,total,less_than_hs,617,168,0.07,0.019
2021,4_town,Plymouth,total,high_school,3014,332,0.35,0.029
2021,4_town,Plymouth,total,some_college_aa,2597,375,0.3,0.038
2021,4_town,Plymouth,total,bachelors_plus,2311,338,0.27,0.034
2021,4_town,Plymouth,white,ages25plus,7716,561,NA,NA
2021,4_town,Plymouth,white,less_than_hs,592,171,0.08,0.021
2021,4_town,Plymouth,white,high_school,2791,313,0.36,0.031
2021,4_town,Plymouth,white,some_college_aa,2312,307,0.3,0.033
2021,4_town,Plymouth,white,bachelors_plus,2021,306,0.26,0.035
2021,4_town,Plymouth,black,ages25plus,114,86,NA,NA
2021,4_town,Plymouth,black,less_than_hs,0,21,0,0.184
2021,4_town,Plymouth,black,high_school,58,67,0.51,0.445
2021,4_town,Plymouth,black,some_college_aa,19,30,0.17,0.231
2021,4_town,Plymouth,black,bachelors_plus,37,39,0.32,0.239
2021,4_town,Plymouth,latino,ages25plus,438,161,NA,NA
2021,4_town,Plymouth,latino,less_than_hs,19,25,0.04,0.055
2021,4_town,Plymouth,latino,high_school,73,57,0.17,0.115
2021,4_town,Plymouth,latino,some_college_aa,167,108,0.38,0.203
2021,4_town,Plymouth,latino,bachelors_plus,179,103,0.41,0.181
2021,4_town,Plymouth,asian,ages25plus,6,43,NA,NA
2021,4_town,Plymouth,asian,less_than_hs,0,21,0,3.5
2021,4_town,Plymouth,asian,high_school,0,21,0,3.5
2021,4_town,Plymouth,asian,some_college_aa,0,21,0,3.5
2021,4_town,Plymouth,asian,bachelors_plus,6,24,1,8.207
2021,4_town,Plymouth,aian,ages25plus,6,43,NA,NA
2021,4_town,Plymouth,aian,less_than_hs,0,21,0,3.5
2021,4_town,Plymouth,aian,high_school,0,21,0,3.5
2021,4_town,Plymouth,aian,some_college_aa,6,23,1,8.127
2021,4_town,Plymouth,aian,bachelors_plus,0,21,0,3.5
2021,4_town,Plymouth,other_race,ages25plus,352,157,NA,NA
2021,4_town,Plymouth,other_race,less_than_hs,13,45,0.04,0.127
2021,4_town,Plymouth,other_race,high_school,109,78,0.31,0.173
2021,4_town,Plymouth,other_race,some_college_aa,116,85,0.33,0.192
2021,4_town,Plymouth,other_race,bachelors_plus,114,96,0.32,0.231
2021,4_town,Pomfret,total,ages25plus,3001,391,NA,NA
2021,4_town,Pomfret,total,less_than_hs,162,115,0.05,0.038
2021,4_town,Pomfret,total,high_school,710,229,0.24,0.07
2021,4_town,Pomfret,total,some_college_aa,819,184,0.27,0.05
2021,4_town,Pomfret,total,bachelors_plus,1310,231,0.44,0.052
2021,4_town,Pomfret,white,ages25plus,2886,369,NA,NA
2021,4_town,Pomfret,white,less_than_hs,148,105,0.05,0.036
2021,4_town,Pomfret,white,high_school,704,229,0.24,0.073
2021,4_town,Pomfret,white,some_college_aa,819,172,0.28,0.047
2021,4_town,Pomfret,white,bachelors_plus,1215,206,0.42,0.047
2021,4_town,Pomfret,black,ages25plus,34,57,NA,NA
2021,4_town,Pomfret,black,less_than_hs,0,13,0,0.382
2021,4_town,Pomfret,black,high_school,0,13,0,0.382
2021,4_town,Pomfret,black,some_college_aa,0,13,0,0.382
2021,4_town,Pomfret,black,bachelors_plus,34,53,1,2.289
2021,4_town,Pomfret,latino,ages25plus,63,68,NA,NA
2021,4_town,Pomfret,latino,less_than_hs,2,14,0.03,0.22
2021,4_town,Pomfret,latino,high_school,0,13,0,0.206
2021,4_town,Pomfret,latino,some_college_aa,0,13,0,0.206
2021,4_town,Pomfret,latino,bachelors_plus,61,64,0.97,1.457
2021,4_town,Pomfret,asian,ages25plus,28,34,NA,NA
2021,4_town,Pomfret,asian,less_than_hs,0,13,0,0.464
2021,4_town,Pomfret,asian,high_school,6,15,0.21,0.468
2021,4_town,Pomfret,asian,some_college_aa,0,13,0,0.464
2021,4_town,Pomfret,asian,bachelors_plus,22,25,0.79,1.307
2021,4_town,Pomfret,aian,ages25plus,16,40,NA,NA
2021,4_town,Pomfret,aian,less_than_hs,0,13,0,0.812
2021,4_town,Pomfret,aian,high_school,0,13,0,0.812
2021,4_town,Pomfret,aian,some_college_aa,0,13,0,0.812
2021,4_town,Pomfret,aian,bachelors_plus,16,33,1,3.241
2021,4_town,Pomfret,other_race,ages25plus,26,51,NA,NA
2021,4_town,Pomfret,other_race,less_than_hs,14,33,0.54,0.704
2021,4_town,Pomfret,other_race,high_school,0,13,0,0.5
2021,4_town,Pomfret,other_race,some_college_aa,0,13,0,0.5
2021,4_town,Pomfret,other_race,bachelors_plus,12,33,0.46,0.89
2021,4_town,Portland,total,ages25plus,6640,634,NA,NA
2021,4_town,Portland,total,less_than_hs,441,166,0.07,0.024
2021,4_town,Portland,total,high_school,1410,265,0.21,0.034
2021,4_town,Portland,total,some_college_aa,1677,371,0.25,0.05
2021,4_town,Portland,total,bachelors_plus,3112,409,0.47,0.042
2021,4_town,Portland,white,ages25plus,6175,549,NA,NA
2021,4_town,Portland,white,less_than_hs,334,142,0.05,0.022
2021,4_town,Portland,white,high_school,1336,243,0.22,0.034
2021,4_town,Portland,white,some_college_aa,1583,331,0.26,0.049
2021,4_town,Portland,white,bachelors_plus,2922,336,0.47,0.035
2021,4_town,Portland,black,ages25plus,84,89,NA,NA
2021,4_town,Portland,black,less_than_hs,77,82,0.92,0.098
2021,4_town,Portland,black,high_school,0,19,0,0.226
2021,4_town,Portland,black,some_college_aa,0,19,0,0.226
2021,4_town,Portland,black,bachelors_plus,7,22,0.08,0.247
2021,4_town,Portland,latino,ages25plus,163,95,NA,NA
2021,4_town,Portland,latino,less_than_hs,30,32,0.18,0.164
2021,4_town,Portland,latino,high_school,38,42,0.23,0.219
2021,4_town,Portland,latino,some_college_aa,55,67,0.34,0.361
2021,4_town,Portland,latino,bachelors_plus,40,42,0.25,0.214
2021,4_town,Portland,asian,ages25plus,158,116,NA,NA
2021,4_town,Portland,asian,less_than_hs,0,19,0,0.12
2021,4_town,Portland,asian,high_school,36,64,0.23,0.369
2021,4_town,Portland,asian,some_college_aa,17,31,0.11,0.18
2021,4_town,Portland,asian,bachelors_plus,105,90,0.66,0.294
2021,4_town,Portland,aian,ages25plus,0,19,NA,NA
2021,4_town,Portland,aian,less_than_hs,0,19,NA,NA
2021,4_town,Portland,aian,high_school,0,19,NA,NA
2021,4_town,Portland,aian,some_college_aa,0,19,NA,NA
2021,4_town,Portland,aian,bachelors_plus,0,19,NA,NA
2021,4_town,Portland,other_race,ages25plus,166,118,NA,NA
2021,4_town,Portland,other_race,less_than_hs,30,50,0.18,0.272
2021,4_town,Portland,other_race,high_school,38,57,0.23,0.302
2021,4_town,Portland,other_race,some_college_aa,51,73,0.31,0.382
2021,4_town,Portland,other_race,bachelors_plus,47,54,0.28,0.256
2021,4_town,Preston,total,ages25plus,3383,420,NA,NA
2021,4_town,Preston,total,less_than_hs,204,80,0.06,0.022
2021,4_town,Preston,total,high_school,928,207,0.27,0.051
2021,4_town,Preston,total,some_college_aa,1425,320,0.42,0.079
2021,4_town,Preston,total,bachelors_plus,826,157,0.24,0.035
2021,4_town,Preston,white,ages25plus,3102,353,NA,NA
2021,4_town,Preston,white,less_than_hs,122,54,0.04,0.017
2021,4_town,Preston,white,high_school,862,195,0.28,0.054
2021,4_town,Preston,white,some_college_aa,1329,248,0.43,0.063
2021,4_town,Preston,white,bachelors_plus,789,149,0.25,0.038
2021,4_town,Preston,black,ages25plus,44,43,NA,NA
2021,4_town,Preston,black,less_than_hs,0,13,0,0.295
2021,4_town,Preston,black,high_school,10,20,0.23,0.397
2021,4_town,Preston,black,some_college_aa,24,30,0.55,0.425
2021,4_town,Preston,black,bachelors_plus,10,20,0.23,0.397
2021,4_town,Preston,latino,ages25plus,77,49,NA,NA
2021,4_town,Preston,latino,less_than_hs,49,36,0.64,0.234
2021,4_town,Preston,latino,high_school,0,13,0,0.169
2021,4_town,Preston,latino,some_college_aa,22,26,0.29,0.285
2021,4_town,Preston,latino,bachelors_plus,6,16,0.08,0.202
2021,4_town,Preston,asian,ages25plus,84,58,NA,NA
2021,4_town,Preston,asian,less_than_hs,33,35,0.39,0.316
2021,4_town,Preston,asian,high_school,9,20,0.11,0.226
2021,4_town,Preston,asian,some_college_aa,29,34,0.35,0.327
2021,4_town,Preston,asian,bachelors_plus,13,25,0.15,0.278
2021,4_town,Preston,aian,ages25plus,4,27,NA,NA
2021,4_town,Preston,aian,less_than_hs,0,13,0,3.25
2021,4_town,Preston,aian,high_school,0,13,0,3.25
2021,4_town,Preston,aian,some_college_aa,4,15,1,7.722
2021,4_town,Preston,aian,bachelors_plus,0,13,0,3.25
2021,4_town,Preston,other_race,ages25plus,97,81,NA,NA
2021,4_town,Preston,other_race,less_than_hs,25,45,0.26,0.411
2021,4_town,Preston,other_race,high_school,47,50,0.48,0.319
2021,4_town,Preston,other_race,some_college_aa,17,33,0.18,0.307
2021,4_town,Preston,other_race,bachelors_plus,8,31,0.08,0.312
2021,4_town,Prospect,total,ages25plus,6824,627,NA,NA
2021,4_town,Prospect,total,less_than_hs,391,144,0.06,0.02
2021,4_town,Prospect,total,high_school,2094,349,0.31,0.043
2021,4_town,Prospect,total,some_college_aa,2240,356,0.33,0.043
2021,4_town,Prospect,total,bachelors_plus,2099,352,0.31,0.043
2021,4_town,Prospect,white,ages25plus,6217,564,NA,NA
2021,4_town,Prospect,white,less_than_hs,276,109,0.04,0.017
2021,4_town,Prospect,white,high_school,1978,343,0.32,0.047
2021,4_town,Prospect,white,some_college_aa,2085,298,0.34,0.037
2021,4_town,Prospect,white,bachelors_plus,1878,315,0.3,0.043
2021,4_town,Prospect,black,ages25plus,214,111,NA,NA
2021,4_town,Prospect,black,less_than_hs,66,67,0.31,0.269
2021,4_town,Prospect,black,high_school,19,34,0.09,0.152
2021,4_town,Prospect,black,some_college_aa,51,50,0.24,0.198
2021,4_town,Prospect,black,bachelors_plus,78,64,0.36,0.232
2021,4_town,Prospect,latino,ages25plus,268,147,NA,NA
2021,4_town,Prospect,latino,less_than_hs,49,43,0.18,0.125
2021,4_town,Prospect,latino,high_school,86,89,0.32,0.282
2021,4_town,Prospect,latino,some_college_aa,34,51,0.13,0.177
2021,4_town,Prospect,latino,bachelors_plus,99,97,0.37,0.3
2021,4_town,Prospect,asian,ages25plus,26,43,NA,NA
2021,4_town,Prospect,asian,less_than_hs,0,19,0,0.731
2021,4_town,Prospect,asian,high_school,0,19,0,0.731
2021,4_town,Prospect,asian,some_college_aa,3,21,0.12,0.785
2021,4_town,Prospect,asian,bachelors_plus,23,27,0.88,1.794
2021,4_town,Prospect,aian,ages25plus,3,38,NA,NA
2021,4_town,Prospect,aian,less_than_hs,0,19,0,6.333
2021,4_town,Prospect,aian,high_school,0,19,0,6.333
2021,4_town,Prospect,aian,some_college_aa,3,20,1,14.314
2021,4_town,Prospect,aian,bachelors_plus,0,19,0,6.333
2021,4_town,Prospect,other_race,ages25plus,189,137,NA,NA
2021,4_town,Prospect,other_race,less_than_hs,15,50,0.08,0.258
2021,4_town,Prospect,other_race,high_school,50,56,0.26,0.226
2021,4_town,Prospect,other_race,some_college_aa,76,99,0.4,0.435
2021,4_town,Prospect,other_race,bachelors_plus,48,57,0.25,0.239
2021,4_town,Putnam,total,ages25plus,6723,564,NA,NA
2021,4_town,Putnam,total,less_than_hs,915,212,0.14,0.029
2021,4_town,Putnam,total,high_school,2557,332,0.38,0.038
2021,4_town,Putnam,total,some_college_aa,1783,318,0.27,0.042
2021,4_town,Putnam,total,bachelors_plus,1468,249,0.22,0.032
2021,4_town,Putnam,white,ages25plus,6063,523,NA,NA
2021,4_town,Putnam,white,less_than_hs,694,182,0.11,0.028
2021,4_town,Putnam,white,high_school,2337,340,0.39,0.045
2021,4_town,Putnam,white,some_college_aa,1678,273,0.28,0.038
2021,4_town,Putnam,white,bachelors_plus,1354,224,0.22,0.032
2021,4_town,Putnam,black,ages25plus,85,72,NA,NA
2021,4_town,Putnam,black,less_than_hs,0,19,0,0.224
2021,4_town,Putnam,black,high_school,67,56,0.79,0.938
2021,4_town,Putnam,black,some_college_aa,9,32,0.11,0.366
2021,4_town,Putnam,black,bachelors_plus,9,24,0.11,0.268
2021,4_town,Putnam,latino,ages25plus,413,196,NA,NA
2021,4_town,Putnam,latino,less_than_hs,217,155,0.53,0.28
2021,4_town,Putnam,latino,high_school,129,93,0.31,0.17
2021,4_town,Putnam,latino,some_college_aa,64,73,0.15,0.161
2021,4_town,Putnam,latino,bachelors_plus,3,22,0.01,0.053
2021,4_town,Putnam,asian,ages25plus,104,93,NA,NA
2021,4_town,Putnam,asian,less_than_hs,0,19,0,0.183
2021,4_town,Putnam,asian,high_school,14,29,0.13,0.252
2021,4_town,Putnam,asian,some_college_aa,23,43,0.22,0.363
2021,4_town,Putnam,asian,bachelors_plus,67,74,0.64,0.418
2021,4_town,Putnam,aian,ages25plus,5,39,NA,NA
2021,4_town,Putnam,aian,less_than_hs,0,19,0,3.8
2021,4_town,Putnam,aian,high_school,0,19,0,3.8
2021,4_town,Putnam,aian,some_college_aa,0,19,0,3.8
2021,4_town,Putnam,aian,bachelors_plus,5,21,1,8.859
2021,4_town,Putnam,other_race,ages25plus,285,173,NA,NA
2021,4_town,Putnam,other_race,less_than_hs,190,155,0.67,0.363
2021,4_town,Putnam,other_race,high_school,35,49,0.12,0.155
2021,4_town,Putnam,other_race,some_college_aa,27,40,0.09,0.128
2021,4_town,Putnam,other_race,bachelors_plus,33,44,0.12,0.137
2021,4_town,Redding,total,ages25plus,6314,454,NA,NA
2021,4_town,Redding,total,less_than_hs,100,86,0.02,0.014
2021,4_town,Redding,total,high_school,707,163,0.11,0.025
2021,4_town,Redding,total,some_college_aa,1006,187,0.16,0.027
2021,4_town,Redding,total,bachelors_plus,4501,371,0.71,0.029
2021,4_town,Redding,white,ages25plus,5557,386,NA,NA
2021,4_town,Redding,white,less_than_hs,73,51,0.01,0.009
2021,4_town,Redding,white,high_school,456,123,0.08,0.021
2021,4_town,Redding,white,some_college_aa,938,188,0.17,0.032
2021,4_town,Redding,white,bachelors_plus,4090,309,0.74,0.022
2021,4_town,Redding,black,ages25plus,16,42,NA,NA
2021,4_town,Redding,black,less_than_hs,7,22,0.44,0.756
2021,4_town,Redding,black,high_school,0,19,0,1.188
2021,4_town,Redding,black,some_college_aa,0,19,0,1.188
2021,4_town,Redding,black,bachelors_plus,9,24,0.56,0.264
2021,4_town,Redding,latino,ages25plus,397,147,NA,NA
2021,4_town,Redding,latino,less_than_hs,20,32,0.05,0.078
2021,4_town,Redding,latino,high_school,191,118,0.48,0.238
2021,4_town,Redding,latino,some_college_aa,41,35,0.1,0.079
2021,4_town,Redding,latino,bachelors_plus,145,73,0.37,0.125
2021,4_town,Redding,asian,ages25plus,235,90,NA,NA
2021,4_town,Redding,asian,less_than_hs,0,19,0,0.081
2021,4_town,Redding,asian,high_school,60,49,0.26,0.184
2021,4_town,Redding,asian,some_college_aa,7,22,0.03,0.093
2021,4_town,Redding,asian,bachelors_plus,168,70,0.71,0.117
2021,4_town,Redding,aian,ages25plus,22,49,NA,NA
2021,4_town,Redding,aian,less_than_hs,0,19,0,0.864
2021,4_town,Redding,aian,high_school,0,19,0,0.864
2021,4_town,Redding,aian,some_college_aa,0,19,0,0.864
2021,4_town,Redding,aian,bachelors_plus,22,36,1,2.764
2021,4_town,Redding,other_race,ages25plus,350,157,NA,NA
2021,4_town,Redding,other_race,less_than_hs,11,48,0.03,0.136
2021,4_town,Redding,other_race,high_school,152,117,0.43,0.272
2021,4_town,Redding,other_race,some_college_aa,54,55,0.15,0.141
2021,4_town,Redding,other_race,bachelors_plus,133,75,0.38,0.13
2021,4_town,Ridgefield,total,ages25plus,17156,864,NA,NA
2021,4_town,Ridgefield,total,less_than_hs,322,129,0.02,0.007
2021,4_town,Ridgefield,total,high_school,1516,258,0.09,0.014
2021,4_town,Ridgefield,total,some_college_aa,2786,389,0.16,0.021
2021,4_town,Ridgefield,total,bachelors_plus,12532,715,0.73,0.02
2021,4_town,Ridgefield,white,ages25plus,15368,707,NA,NA
2021,4_town,Ridgefield,white,less_than_hs,263,107,0.02,0.007
2021,4_town,Ridgefield,white,high_school,1361,245,0.09,0.015
2021,4_town,Ridgefield,white,some_college_aa,2468,340,0.16,0.021
2021,4_town,Ridgefield,white,bachelors_plus,11276,560,0.73,0.014
2021,4_town,Ridgefield,black,ages25plus,230,107,NA,NA
2021,4_town,Ridgefield,black,less_than_hs,26,38,0.11,0.157
2021,4_town,Ridgefield,black,high_school,86,70,0.37,0.25
2021,4_town,Ridgefield,black,some_college_aa,64,61,0.28,0.231
2021,4_town,Ridgefield,black,bachelors_plus,54,37,0.23,0.118
2021,4_town,Ridgefield,latino,ages25plus,710,179,NA,NA
2021,4_town,Ridgefield,latino,less_than_hs,3,4,0,0.006
